dep_car_r4,hasOrigin,SAT:0.000558
dep_car_r7,hasFlight,DL_1685:0.000837
dep_car_r8,hasFlight,DL_433:0.000419
dep_SAV_r4,hasFlight,DL_1537:0.008931
dep_BNA_r2,hasFlight,OH_6428:0.009210
dep_car_r2,hasFlight,DL_2280:0.000419
dep_ATL_r5,hasDest,CAE:0.003349
dep_SAV_r1,hasFlight,EV_4191:0.002931
dep_BNA_r4,hasDest,MSP:0.001535
dep_SAV_r3,hasFlight,XE_2543:0.009071
dep_ATL_r5,hasDest,CAK:0.011582
dep,hasFlight,DL_1103:0.004186
Flight,WN_6123:0.000279
dep_CLT_r3,hasFlight,F9_930:0.012001
dep_DL_ori_r2,hasDest,ANC:0.004605
dep_car_r8,hasFlight,DL_1026:0.000279
dep_ATL_r5,hasFlight,DL_2381:0.000837
dep_CLT_r3,hasFlight,EV_4489:0.000140
dep_BNA_r4,hasDest,MSY:0.003210
dep_car_r5,hasOrigin,MSN:0.011303
